rank,gene_id
699,ENSG00000196405.13
700,ENSG00000176485.12
701,ENSG00000181649.8
702,ENSG00000131620.17
703,ENSG00000165863.17
704,ENSG00000147041.12
705,ENSG00000139910.20
706,ENSG00000147862.17
707,ENSG00000163083.6
708,ENSG00000104419.17
709,ENSG00000007038.11
710,ENSG00000107954.10
711,ENSG00000143196.5
712,ENSG00000106003.13
713,ENSG00000159184.8
714,ENSG00000168685.15
715,ENSG00000109472.14
716,ENSG00000198074.10
717,ENSG00000122584.13
718,ENSG00000233041.8
719,ENSG00000130176.8
720,ENSG00000066468.23
721,ENSG00000275395.6
722,ENSG00000184292.7
723,ENSG00000140545.15
724,ENSG00000187840.5
725,ENSG00000136944.19
726,ENSG00000186891.14
727,ENSG00000154153.13
728,ENSG00000142875.19
729,ENSG00000171812.13
730,ENSG00000075275.18
731,ENSG00000138772.13
732,ENSG00000117215.15
733,ENSG00000189431.8
734,ENSG00000180573.9
735,ENSG00000154451.14
736,ENSG00000109062.12
737,ENSG00000198467.16
738,ENSG00000148926.10
739,ENSG00000064655.19
740,ENSG00000183569.18
741,ENSG00000157150.5
742,ENSG00000114248.10
743,ENSG00000161395.14
744,ENSG00000136514.3
745,ENSG00000203760.9
746,ENSG00000197457.10
747,ENSG00000162817.7
748,ENSG00000168243.11
749,ENSG00000178776.5
750,ENSG00000162654.9
751,ENSG00000085831.15
752,ENSG00000106366.9
753,ENSG00000167741.11
754,ENSG00000108691.9
755,ENSG00000196684.12
756,ENSG00000087494.16
757,ENSG00000196735.13
758,ENSG00000113494.17
759,ENSG00000162551.14
760,ENSG00000164176.13
761,ENSG00000137033.11
762,ENSG00000105219.10
763,ENSG00000089685.15
764,ENSG00000128606.13
765,ENSG00000125148.7
766,ENSG00000078596.11
767,ENSG00000130208.9
768,ENSG00000142156.15
769,ENSG00000237988.5
770,ENSG00000137331.12
771,ENSG00000117525.14
772,ENSG00000105088.8
773,ENSG00000123407.4
774,ENSG00000150687.12
775,ENSG00000125869.10
776,ENSG00000133067.17
777,ENSG00000267795.6
778,ENSG00000064651.14
779,ENSG00000166920.13
780,ENSG00000074211.14
781,ENSG00000103460.17
782,ENSG00000128016.7
783,ENSG00000065833.9
784,ENSG00000135842.17
785,ENSG00000163661.4
786,ENSG00000163485.17
787,ENSG00000116661.11
788,ENSG00000167861.16
789,ENSG00000137573.14
790,ENSG00000221869.5
791,ENSG00000124429.18
792,ENSG00000101825.8
793,ENSG00000104341.17
794,ENSG00000137809.17
795,ENSG00000105852.11
796,ENSG00000174348.14
797,ENSG00000089127.14
798,ENSG00000119922.10
799,ENSG00000187123.15
800,ENSG00000158747.15
801,ENSG00000174607.11
802,ENSG00000198848.13
803,ENSG00000174469.23
804,ENSG00000008517.18
805,ENSG00000114631.11
806,ENSG00000100234.12
807,ENSG00000184588.18
808,ENSG00000148053.17
809,ENSG00000077984.6
810,ENSG00000121858.11
811,ENSG00000167183.3
812,ENSG00000146197.9
813,ENSG00000161249.21
814,ENSG00000090539.15
815,ENSG00000168209.5
816,ENSG00000064300.9
817,ENSG00000106565.18
818,ENSG00000184349.13
819,ENSG00000142552.8
820,ENSG00000140379.9
821,ENSG00000143153.13
822,ENSG00000182704.8
823,ENSG00000119147.10
824,ENSG00000168913.7
825,ENSG00000179913.11
826,ENSG00000050628.20
827,ENSG00000204128.6
828,ENSG00000186526.13
829,ENSG00000167767.14
830,ENSG00000159713.11
831,ENSG00000143387.14
832,ENSG00000132561.14
833,ENSG00000125378.16
834,ENSG00000124466.9
835,ENSG00000197903.8
836,ENSG00000166033.13
837,ENSG00000129009.13
838,ENSG00000162576.17
839,ENSG00000197496.6
840,ENSG00000103490.14
841,ENSG00000169550.14
842,ENSG00000078401.7
843,ENSG00000177685.17
844,ENSG00000171791.14
845,ENSG00000256229.8
846,ENSG00000111057.11
847,ENSG00000148468.17
848,ENSG00000156011.17
849,ENSG00000144810.16
850,ENSG00000169429.11
851,ENSG00000170477.13
852,ENSG00000148154.10
853,ENSG00000165905.18
854,ENSG00000158246.8
855,ENSG00000228253.1
856,ENSG00000157992.12
857,ENSG00000112378.12
858,ENSG00000188883.5
859,ENSG00000151632.17
860,ENSG00000006016.11
861,ENSG00000196074.13
862,ENSG00000130222.11
863,ENSG00000143013.13
864,ENSG00000143590.14
865,ENSG00000178531.6
866,ENSG00000004838.14
867,ENSG00000154639.19
868,ENSG00000152284.5
869,ENSG00000156738.18
870,ENSG00000167799.10
871,ENSG00000105357.19
872,ENSG00000146648.19
873,ENSG00000173372.17
874,ENSG00000135916.16
875,ENSG00000162746.14
876,ENSG00000198077.10
877,ENSG00000076716.9
878,ENSG00000175745.14
879,ENSG00000122861.16
880,ENSG00000143452.16
881,ENSG00000169474.4
882,ENSG00000205364.4
883,ENSG00000169026.13
884,ENSG00000231389.7
885,ENSG00000166828.3
886,ENSG00000111674.9
887,ENSG00000111052.7
888,ENSG00000026751.17
889,ENSG00000239887.6
890,ENSG00000165507.9
891,ENSG00000082482.14
892,ENSG00000138642.15
893,ENSG00000157368.11
894,ENSG00000148848.14
895,ENSG00000116729.14
896,ENSG00000135226.18
897,ENSG00000169891.18
898,ENSG00000088325.16
899,ENSG00000012660.14
900,ENSG00000168394.11
901,ENSG00000144354.14
902,ENSG00000180694.14
903,ENSG00000077942.19
904,ENSG00000153234.15
905,ENSG00000184330.12
906,ENSG00000100302.7
907,ENSG00000144331.20
908,ENSG00000137285.10
909,ENSG00000077327.16
910,ENSG00000126353.3
911,ENSG00000173369.17
912,ENSG00000163873.10
913,ENSG00000156127.8
914,ENSG00000101447.15
915,ENSG00000181458.10
916,ENSG00000150594.7
917,ENSG00000185924.7
918,ENSG00000178538.10
919,ENSG00000152953.13
920,ENSG00000196126.11
921,ENSG00000240065.8
922,ENSG00000153563.16
923,ENSG00000164687.11
924,ENSG00000168461.13
925,ENSG00000094963.14
926,ENSG00000198125.13
927,ENSG00000169469.9
928,ENSG00000180777.14
929,ENSG00000105173.14
930,ENSG00000175832.13
931,ENSG00000106537.8
932,ENSG00000129521.15
933,ENSG00000123364.5
934,ENSG00000141293.16
935,ENSG00000002933.9
936,ENSG00000145703.16
937,ENSG00000197594.13
938,ENSG00000083782.8
939,ENSG00000091947.10
940,ENSG00000183160.9
941,ENSG00000164932.13
942,ENSG00000176153.12
943,ENSG00000152377.14
944,ENSG00000109814.12
945,ENSG00000147255.19
946,ENSG00000123388.4
947,ENSG00000171385.10
948,ENSG00000100385.14
949,ENSG00000115641.19
950,ENSG00000067057.18
951,ENSG00000149591.17
952,ENSG00000166961.15
953,ENSG00000170743.17
954,ENSG00000167608.12
955,ENSG00000175602.4
956,ENSG00000204287.14
957,ENSG00000198788.9
958,ENSG00000147642.17
959,ENSG00000111331.13
960,ENSG00000188910.8
961,ENSG00000141753.7
962,ENSG00000083857.14
963,ENSG00000164292.13
964,ENSG00000132386.11
965,ENSG00000107742.13
966,ENSG00000104447.13
967,ENSG00000166681.14
968,ENSG00000105472.13
969,ENSG00000137440.5
970,ENSG00000169439.12
971,ENSG00000177575.13
972,ENSG00000173890.17
973,ENSG00000182580.3
974,ENSG00000204642.14
975,ENSG00000139044.12
976,ENSG00000165457.14
977,ENSG00000081237.20
978,ENSG00000141682.12
979,ENSG00000142273.13
980,ENSG00000149809.16
981,ENSG00000171124.13
982,ENSG00000173175.15
983,ENSG00000163362.11
984,ENSG00000011347.10
985,ENSG00000127824.14
986,ENSG00000102316.17
987,ENSG00000175567.11
988,ENSG00000154654.15
989,ENSG00000187045.19
990,ENSG00000196562.14
991,ENSG00000175920.18
992,ENSG00000184709.7
993,ENSG00000143845.15
994,ENSG00000152583.12
995,ENSG00000154734.16
996,ENSG00000113140.11
997,ENSG00000180914.10
998,ENSG00000136997.21
999,ENSG00000151552.12
1000,ENSG00000176490.5
1001,ENSG00000124713.6
1002,ENSG00000121753.12
1003,ENSG00000163082.10
1004,ENSG00000100842.13
1005,ENSG00000007516.14
1006,ENSG00000133083.15
1007,ENSG00000092969.12
1008,ENSG00000243449.6
1009,ENSG00000164949.8
1010,ENSG00000187486.5
1011,ENSG00000051523.11
1012,ENSG00000075618.18
1013,ENSG00000107796.13
1014,ENSG00000100290.3
1015,ENSG00000022267.19
1016,ENSG00000172602.11
1017,ENSG00000165168.8
1018,ENSG00000137502.10
1019,ENSG00000005249.13
1020,ENSG00000111206.13
1021,ENSG00000155380.12
1022,ENSG00000185559.16
1023,ENSG00000186197.15
1024,ENSG00000187474.5
1025,ENSG00000164920.9
1026,ENSG00000096060.15
1027,ENSG00000105427.10
1028,ENSG00000188064.10
1029,ENSG00000008441.18
1030,ENSG00000133392.18
1031,ENSG00000105929.16
1032,ENSG00000138434.17
1033,ENSG00000164761.9
1034,ENSG00000139970.17
1035,ENSG00000117122.14
1036,ENSG00000170421.12
1037,ENSG00000167614.14
1038,ENSG00000196507.11
1039,ENSG00000198930.13
1040,ENSG00000133063.16
1041,ENSG00000173210.20
1042,ENSG00000166741.8
1043,ENSG00000163975.12
1044,ENSG00000158125.10
1045,ENSG00000109586.12
1046,ENSG00000211448.13
1047,ENSG00000172465.14
1048,ENSG00000167531.6
1049,ENSG00000198695.2
1050,ENSG00000102575.13
1051,ENSG00000068615.19
1052,ENSG00000146070.17
1053,ENSG00000172057.10
1054,ENSG00000196932.12
1055,ENSG00000019582.15
1056,ENSG00000167549.18
1057,ENSG00000130558.20
1058,ENSG00000170412.18
1059,ENSG00000240583.13
1060,ENSG00000168077.14
1061,ENSG00000187193.9
1062,ENSG00000157227.13
1063,ENSG00000104951.16
1064,ENSG00000107438.9
1065,ENSG00000170382.12
1066,ENSG00000129538.14
1067,ENSG00000171199.11
1068,ENSG00000072310.17
1069,ENSG00000197747.9
