rank,gene_id,train_variance
465,ENSG00000105290.13,1.3926370926232514
466,ENSG00000124466.9,1.3912863413836458
467,ENSG00000170477.13,1.3904855284581175
468,ENSG00000188959.9,1.3892607074308108
469,ENSG00000185745.10,1.3884038739625544
470,ENSG00000205364.4,1.3880813987104221
471,ENSG00000164694.17,1.3876314615678709
472,ENSG00000170608.3,1.3861085233336485
473,ENSG00000136883.14,1.3855752687472145
474,ENSG00000148926.10,1.3850538892345883
475,ENSG00000104921.15,1.3841915942676208
476,ENSG00000198732.11,1.3819337523230584
477,ENSG00000165125.22,1.3808939741827344
478,ENSG00000129521.15,1.3756871465021707
479,ENSG00000101441.4,1.3755459141769244
480,ENSG00000169248.13,1.3744882357078179
481,ENSG00000120708.17,1.368076604753279
482,ENSG00000106258.15,1.3645005144896911
483,ENSG00000167286.10,1.3642308625275221
484,ENSG00000166959.8,1.3638709497143575
485,ENSG00000069011.16,1.3638468373375046
486,ENSG00000104368.19,1.3627128336813765
487,ENSG00000104140.7,1.362701853532972
488,ENSG00000007312.13,1.3627003916188787
489,ENSG00000132911.5,1.3626435283177836
490,ENSG00000165272.16,1.3608942072294135
491,ENSG00000128591.16,1.358752304615319
492,ENSG00000108691.9,1.358535490055611
493,ENSG00000177575.13,1.3563444572709449
494,ENSG00000142677.4,1.3548060264428547
495,ENSG00000155066.16,1.354478213268229
496,ENSG00000105141.6,1.3536822425954902
497,ENSG00000198910.14,1.3512456226027822
498,ENSG00000169442.9,1.349120888726971
499,ENSG00000180447.7,1.3488434917656322
500,ENSG00000019505.8,1.3480650253535853
501,ENSG00000166415.15,1.345619744865951
502,ENSG00000114378.17,1.3448930711958615
503,ENSG00000206075.14,1.3429487461891567
504,ENSG00000113722.17,1.342580417233125
505,ENSG00000163751.4,1.3417618525327346
506,ENSG00000122861.16,1.3415883862643803
507,ENSG00000108602.18,1.3415682135537939
508,ENSG00000099617.4,1.3415137428498212
509,ENSG00000081237.20,1.3393728794973077
510,ENSG00000198692.10,1.3347677116700978
511,ENSG00000087495.17,1.3314152886716424
512,ENSG00000170498.9,1.3277295884247327
513,ENSG00000189325.7,1.3257522323867434
514,ENSG00000106236.4,1.3250449753063882
515,ENSG00000110245.12,1.3241633690685342
516,ENSG00000137959.16,1.3199394162605291
517,ENSG00000203747.12,1.3196510116400344
518,ENSG00000181649.8,1.3170519235946796
519,ENSG00000198851.10,1.314581170100973
520,ENSG00000136059.14,1.3127559337644539
521,ENSG00000088992.18,1.3106424802846632
522,ENSG00000187955.12,1.3106098670572128
523,ENSG00000205358.4,1.310237782443411
524,ENSG00000167588.13,1.3099352562526658
525,ENSG00000197249.14,1.3094876070916142
526,ENSG00000187094.12,1.3075003883161347
527,ENSG00000134398.15,1.3066063828405023
528,ENSG00000242515.5,1.3063984754972884
529,ENSG00000178882.15,1.3013002509112221
530,ENSG00000041982.16,1.3008131351208536
531,ENSG00000180061.10,1.2958606995191007
532,ENSG00000183036.11,1.2952770890467318
533,ENSG00000012124.17,1.2892707642087815
534,ENSG00000159958.7,1.2889666711624057
535,ENSG00000108352.13,1.2883944558630263
536,ENSG00000004799.8,1.2880215837001565
537,ENSG00000189058.9,1.285966782594543
538,ENSG00000134258.17,1.2841736132238029
539,ENSG00000149968.12,1.2816446835138156
540,ENSG00000189334.9,1.2810342916113486
541,ENSG00000125820.6,1.2791647290154642
542,ENSG00000143196.5,1.2781210143339499
543,ENSG00000145423.5,1.2748539966109516
544,ENSG00000105509.11,1.2716578035849404
545,ENSG00000115221.12,1.2708490015938485
546,ENSG00000271447.6,1.2689343808618396
547,ENSG00000114455.13,1.2673148625558497
