rank,gene_id,tcga_train_n,tcga_train_events,tcga_cox_z,tcga_cox_p,cptac_train_n,cptac_train_events,cptac_cox_z,cptac_cox_p,meta_cox_z,meta_cox_p,direction
9689,ENSG00000286095.1,91,50,-0.8683740551122645,0.3851895933494791,87,70,2.1508395111482472,0.031488869281455396,0.9068400206005415,0.36449140293900506,higher_expr_higher_risk
9690,ENSG00000171560.16,91,50,-0.7110003017714034,0.47708404880259336,87,70,1.9934518466048485,0.046211991416567615,0.9068301838948926,0.3644966055184996,higher_expr_higher_risk
9691,ENSG00000164347.18,91,50,0.6934246714977904,0.4880430838431231,87,70,0.5887064522373735,0.5560582088490085,0.9066036119634628,0.3646164510112849,higher_expr_higher_risk
9692,ENSG00000101353.15,91,50,-1.3926826714643155,0.16371577096388576,87,70,0.11058366770585489,0.9119464993257297,-0.9065808997101242,0.3646284660424338,higher_expr_lower_risk
9693,ENSG00000135114.12,91,50,0.7276262573077958,0.46684240276257527,87,70,0.5543458416243577,0.5793421830707304,0.9064911644468774,0.3646759394006792,higher_expr_higher_risk
9694,ENSG00000189369.9,91,50,-0.17897057466246363,0.8579608066440539,87,70,-1.1029921246842307,0.2700305851566622,-0.9064845179362587,0.3646794558105364,higher_expr_lower_risk
9695,ENSG00000186377.8,91,50,0.6007897780773697,0.5479800132719312,87,70,0.6811505943368216,0.495776205986464,0.9064687304108826,0.36468780846014826,higher_expr_higher_risk
9696,ENSG00000046651.15,91,50,-0.6598319947746916,0.5093616489110491,87,70,-0.6219724907843812,0.5339599568705173,-0.9063726438941543,0.36473864718771265,higher_expr_lower_risk
9697,ENSG00000091622.16,91,50,0.042934051916514636,0.9657541042634055,87,70,1.238815797724145,0.2154137220887589,0.906334010465748,0.3647590891219954,higher_expr_higher_risk
9698,ENSG00000162972.10,91,50,-0.4501191590554339,0.6526245227749772,87,70,1.7318104481117496,0.08330731727305417,0.9062926018794482,0.36478100025799554,higher_expr_higher_risk
9699,ENSG00000165416.15,91,50,-0.5006554679594313,0.6166136180244763,87,70,-0.78070668576176,0.4349750274790023,-0.9060598680520537,0.36490416543924276,higher_expr_lower_risk
9700,ENSG00000273590.4,91,50,-0.1346862378310684,0.8928599546562984,87,70,1.4159398707086461,0.15679311012020428,0.9059831322276344,0.36494478053601775,higher_expr_higher_risk
9701,ENSG00000197324.9,91,50,0.11842219317555361,0.9057331418938147,87,70,-1.3993121619552051,0.16171939415248476,-0.9057259828779167,0.3650809063349787,higher_expr_lower_risk
9702,ENSG00000096063.16,91,50,0.7652513528569294,0.4441218858671706,87,70,0.5154852476352081,0.6062139757955396,0.9056175351217965,0.3651383242593781,higher_expr_higher_risk
9703,ENSG00000149506.11,91,50,0.8278559657671551,0.4077520752562974,87,70,0.45266870952376725,0.6507873143734886,0.9054676813749131,0.36521767396500715,higher_expr_higher_risk
9704,ENSG00000275835.5,91,50,1.0548816794898503,0.29147944214168203,87,70,0.22541540787247052,0.8216561263188445,0.9053067524072828,0.3653029001492738,higher_expr_higher_risk
9705,ENSG00000164816.8,91,50,-1.3308154681148694,0.18324973700883868,87,70,0.05061373289707149,0.9596333195825001,-0.9052393282592898,0.3653386109163156,higher_expr_lower_risk
9706,ENSG00000107745.19,91,50,0.7422648564338021,0.45792688014828253,87,70,0.5377290226065584,0.590764139554147,0.9050923517467124,0.36541646363687696,higher_expr_higher_risk
9707,ENSG00000103876.13,91,50,0.3310465019667055,0.7406093604842624,87,70,0.9488335266667663,0.34270528723625826,0.9050118473519606,0.36545911080066285,higher_expr_higher_risk
9708,ENSG00000116586.12,91,50,-1.3032023629144178,0.19250568365547005,87,70,0.02345063194445687,0.9812908176429397,-0.9049211272040815,0.3655071734784232,higher_expr_lower_risk
9709,ENSG00000119522.16,91,50,-0.6147918245732403,0.538692209063147,87,70,-0.6647639795471337,0.5062014648777099,-0.9047825860001222,0.36558057891413565,higher_expr_lower_risk
9710,ENSG00000103310.11,91,50,0.3384949077413808,0.7349902638940591,87,70,-1.6180333806557134,0.10565540403339124,-0.9047703309868041,0.36558707262098666,higher_expr_lower_risk
9711,ENSG00000108622.11,91,50,-1.2426174789683877,0.21400882579833508,87,70,-0.03681978589138955,0.9706286978843208,-0.9046987660851172,0.3656249949881085,higher_expr_lower_risk
9712,ENSG00000104915.15,91,50,-0.29452582297225366,0.7683561341261238,87,70,-0.9847549825766437,0.32474443805114434,-0.9045881326454144,0.36568362467400284,higher_expr_lower_risk
9713,ENSG00000204385.13,91,50,0.3853132853281647,0.7000053197366825,87,70,-1.6643034246182888,0.09605180839001114,-0.9043826005627738,0.36579256103846725,higher_expr_lower_risk
9714,ENSG00000186026.7,91,50,-1.358885028030473,0.1741830238793483,87,70,0.08004224706211527,0.9362036554443043,-0.9042784024941882,0.3658477959612737,higher_expr_lower_risk
9715,ENSG00000121073.15,91,50,-0.32962015317712456,0.7416869928743097,87,70,1.608275494392973,0.10777485523908993,0.9041458625741251,0.36591806229153645,higher_expr_higher_risk
9716,ENSG00000170734.12,91,50,0.33389596144108813,0.7384580673811173,87,70,0.9446040308396724,0.344861068392061,0.9040360142886743,0.3659763049835395,higher_expr_higher_risk
9717,ENSG00000184788.14,91,50,-0.26726391144236844,0.7892659708865095,87,70,-1.0110951206419072,0.31197090550047374,-0.9039363403778625,0.36602915812273085,higher_expr_lower_risk
9718,ENSG00000119514.7,91,50,0.7749871714486393,0.4383472400505185,87,70,-2.053244270248866,0.04004889282318917,-0.9038642626614829,0.36606738105668757,higher_expr_lower_risk
9719,ENSG00000204952.3,91,50,-0.46895731767196974,0.639100145061525,87,70,1.7471409585232687,0.0806128901517011,0.9038123200476641,0.3660949278558957,higher_expr_higher_risk
9720,ENSG00000171863.15,91,50,-1.533916488502495,0.1250501990436884,87,70,2.8120704644865158,0.004922371858830404,0.9037913438188486,0.3661060525753156,higher_expr_higher_risk
9721,ENSG00000066322.15,91,50,1.2870355152722783,0.19808190960204863,87,70,-0.009156663605708435,0.9926941415733428,0.9035968015483099,0.3662092378986578,higher_expr_higher_risk
9722,ENSG00000078399.19,91,50,-1.192465687961029,0.2330786969557679,87,70,-0.0852822492962746,0.9320370031254146,-0.9035042310817625,0.3662583436927864,higher_expr_lower_risk
9723,ENSG00000157060.16,91,50,-0.7179255392785904,0.47280319967053375,87,70,-0.5596911792036822,0.5756900999741617,-0.9034114453961191,0.366307567775654,higher_expr_lower_risk
9724,ENSG00000103528.17,91,50,1.316422463283316,0.18803228696411683,87,70,-0.03909657556084327,0.9688133911901113,0.903205796993687,0.36641668179021913,higher_expr_higher_risk
9725,ENSG00000141101.13,91,50,0.5107667093657597,0.6095144227233595,87,70,0.7663632244462387,0.4434602084080854,0.9030672366547906,0.3664902112951909,higher_expr_higher_risk
9726,ENSG00000150787.8,91,50,0.7866769861878389,0.4314709794628947,87,70,0.4902389426507982,0.6239648270028247,0.9029159122869193,0.3665705247705747,higher_expr_higher_risk
9727,ENSG00000168131.4,91,50,0.4587948170248828,0.6463815170598273,87,70,0.8179658685291469,0.4133766768648649,0.9028061387076396,0.36662879256362146,higher_expr_higher_risk
9728,ENSG00000112759.19,91,50,2.3308400877043463,0.01976179341961695,87,70,-1.0541983191045277,0.29179212946225763,0.9027220517229189,0.3666734298236515,higher_expr_higher_risk
9729,ENSG00000153774.9,91,50,-0.2777721078160142,0.7811873036333977,87,70,1.5542828575091951,0.12011696072329807,0.9026294073655717,0.36672261365601133,higher_expr_higher_risk
9730,ENSG00000090539.15,91,50,-1.0771789025140637,0.28140034867239916,87,70,-0.19932296180813347,0.8420101186091851,-0.9026231244594957,0.3667259493280963,higher_expr_lower_risk
9731,ENSG00000134365.13,91,50,0.39701114041006386,0.6913592454487713,87,70,0.8792162886489032,0.3792840142839292,0.902429069423869,0.36682898484744864,higher_expr_higher_risk
9732,ENSG00000139291.14,91,50,1.9294561893207254,0.05367425390330386,87,70,-0.6538678324354523,0.5131969598722077,0.9019771771561824,0.3670689916371903,higher_expr_higher_risk
9733,ENSG00000205832.7,91,50,-0.8478476119296966,0.39652284335835974,87,70,-0.42766999343258677,0.6688913991624961,-0.9019271482744972,0.36709556874582916,higher_expr_lower_risk
9734,ENSG00000214063.11,91,50,-0.8282995722483839,0.40750086503719396,87,70,-0.44720195553739267,0.6547292495790036,-0.9019157797111241,0.36710160829537763,higher_expr_lower_risk
9735,ENSG00000128609.16,91,50,0.616000093874726,0.5378944578374572,87,70,0.659441231629405,0.5096124725410758,0.9018732102695296,0.36712422386226984,higher_expr_higher_risk
9736,ENSG00000177830.18,91,50,0.08857002697756544,0.9294236294480384,87,70,1.1868543153545987,0.2352850900395149,0.9018612013534657,0.36713060391140084,higher_expr_higher_risk
9737,ENSG00000147224.13,91,50,0.21587021703976425,0.8290889131043506,87,70,1.059507705813551,0.2893686217199982,0.9018283778251925,0.3671480426174052,higher_expr_higher_risk
9738,ENSG00000133313.15,91,50,-0.1719473917418268,0.8634788881731358,87,70,1.4473093383218303,0.1478103048538421,0.9018170808939957,0.36715404464679147,higher_expr_higher_risk
9739,ENSG00000265190.7,91,50,0.5018710620190783,0.6157582221737432,87,70,0.7734214420012667,0.4392730042398806,0.9017679775891583,0.3671801338120847,higher_expr_higher_risk
9740,ENSG00000151790.9,91,50,0.0018682553656384597,0.9985093487552761,87,70,-1.2771366131217186,0.2015540207006968,-0.9017509036019563,0.36718920569365066,higher_expr_lower_risk
9741,ENSG00000183844.17,91,50,0.20320843225906526,0.8389721223462141,87,70,-1.4784676501635106,0.13928264970145882,-0.9017444407508862,0.36719263962159,higher_expr_lower_risk
9742,ENSG00000153560.12,91,50,0.22758304888406233,0.8199703991984161,87,70,1.0473090720895204,0.29495705326766797,0.9014848640217205,0.3673305779232586,higher_expr_higher_risk
9743,ENSG00000215186.6,91,50,-1.4458350447680273,0.14822347413928663,87,70,0.1709702054507256,0.8642471932267124,-0.9014655729775622,0.36734083041545906,higher_expr_lower_risk
9744,ENSG00000062485.19,91,50,-0.12199400463406676,0.9029037664151381,87,70,1.3962856387571487,0.16262849670672527,0.9010602556977181,0.36755628311486066,higher_expr_higher_risk
9745,ENSG00000161981.11,91,50,-0.9275464553945959,0.35364288359453255,87,70,-0.34670201501700804,0.7288151962486744,-0.9010297343446309,0.36757251040085015,higher_expr_lower_risk
9746,ENSG00000198909.8,91,50,-0.8502319159581209,0.39519616069199226,87,70,-0.4239609053313693,0.6715943250037226,-0.9009903844730172,0.3675934322033271,higher_expr_lower_risk
9747,ENSG00000164406.8,91,50,-1.5082436178072687,0.13149218762026374,87,70,0.2341443974624476,0.8148728795518229,-0.9009241986103161,0.3676286240178114,higher_expr_lower_risk
9748,ENSG00000167281.19,91,50,-1.1920946287182148,0.23322414288480178,87,70,-0.08191341955095734,0.9347155630440221,-0.90085973021737,0.3676629046506148,higher_expr_lower_risk
9749,ENSG00000162994.16,91,50,-0.7134132230302457,0.4755900930856628,87,70,-0.5605455440964279,0.5751073835183558,-0.9008248831873247,0.36768143515257645,higher_expr_lower_risk
9750,ENSG00000277858.2,91,50,0.0,1.0,87,70,1.2735230160193094,0.20283251061080484,0.9005167606243978,0.36784530988631403,higher_expr_higher_risk
9751,ENSG00000232258.6,91,50,-0.21259709334834268,0.83164123879279,87,70,-1.060874661489673,0.2887468659293767,-0.9004805134954934,0.36786459088188206,higher_expr_lower_risk
9752,ENSG00000106333.13,91,50,-0.4067784338179624,0.6841707276621256,87,70,1.6801866550012867,0.09292100497690414,0.9004355884174277,0.3678884888267616,higher_expr_higher_risk
9753,ENSG00000139354.11,91,50,0.12003979966769814,0.9044516203125057,87,70,-1.393363650529479,0.16350985184470573,-0.9003759295909334,0.36792022589970064,higher_expr_lower_risk
9754,ENSG00000188428.20,91,50,0.30304646777406075,0.7618544494064247,87,70,0.9702214585894697,0.3319361167747631,0.9003363849989859,0.3679412636190821,higher_expr_higher_risk
9755,ENSG00000205189.12,91,50,0.4593553872844664,0.6459789795645092,87,70,0.8136202421790474,0.4158625379984171,0.9001296998788644,0.36805123227268843,higher_expr_higher_risk
9756,ENSG00000142541.18,91,50,-1.352829394113543,0.17611013991738245,87,70,0.08008310823876345,0.9361711572665992,-0.8999675294720487,0.36813753080309575,higher_expr_lower_risk
9757,ENSG00000152217.20,91,50,-0.38810272206216784,0.6979400176192194,87,70,-0.8843513288846415,0.37650658789601965,-0.8997608881727815,0.36824751264584066,higher_expr_lower_risk
9758,ENSG00000068654.16,91,50,0.8312933549197914,0.40580792761315587,87,70,0.4411534923340846,0.6591018798570865,0.8997557943926586,0.36825022399491014,higher_expr_higher_risk
9759,ENSG00000221823.11,91,50,-0.25863743420177593,0.79591499740285,87,70,1.5310818411400808,0.1257491671230428,0.8997540688289701,0.3682511424915359,higher_expr_higher_risk
9760,ENSG00000187545.5,91,50,1.2721678915833872,0.20331347319709484,87,70,-8.957049671972812e-11,0.9999999999285331,0.8995585428830697,0.3683552278168981,higher_expr_higher_risk
9761,ENSG00000198453.13,91,50,0.8671641597171869,0.3858520705910363,87,70,0.4048771678491855,0.6855678021283376,0.8994690486717203,0.36840287483545087,higher_expr_higher_risk
9762,ENSG00000141012.13,91,50,0.9775656154497019,0.3282892104247045,87,70,0.29412234867645715,0.7686644140117755,0.8992191829869219,0.3685359244686026,higher_expr_higher_risk
9763,ENSG00000133639.6,91,50,-1.0523416836299744,0.29264281374082396,87,70,-0.21912511943691798,0.8265525837527248,-0.8990627985021801,0.3686192120126971,higher_expr_lower_risk
9764,ENSG00000248919.7,91,50,0.41794588261670074,0.6759866849365933,87,70,-1.689337434136285,0.09115478348354052,-0.8990095876227837,0.36864755383360703,higher_expr_lower_risk
9765,ENSG00000185372.3,91,50,0.42392033679771157,0.6716239121066732,87,70,-1.6952958434778924,0.0900193129203912,-0.8989982422080386,0.3686535969407235,higher_expr_lower_risk
9766,ENSG00000248483.7,91,50,-1.228490867695959,0.21926275550002228,87,70,-0.04266859215294027,0.9659657165889202,-0.8988454740285854,0.36873497453650794,higher_expr_lower_risk
9767,ENSG00000268870.1,91,50,0.44767949606850505,0.6543845214493333,87,70,-1.7186040209303908,0.08568649902557768,-0.8986793499061302,0.36882347935043003,higher_expr_lower_risk
9768,ENSG00000198670.12,91,50,-0.8154915005152122,0.414791027776085,87,70,-0.45502419675163763,0.6490918311985613,-0.8983902651413442,0.36897752457038513,higher_expr_lower_risk
9769,ENSG00000167549.18,91,50,-2.072579474297144,0.0382114329015166,87,70,0.8022676152119169,0.42239817132074386,-0.8982461297808539,0.3690543452382441,higher_expr_lower_risk
9770,ENSG00000205108.6,91,50,-0.31109128097324973,0.7557312293027669,87,70,-0.9591610963878523,0.3374775956363735,-0.8982040698503685,0.36907676404065026,higher_expr_lower_risk
