case_id,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,n_patches
TCGA-HZ-7922,0.0,0.001821125050586807,0.0,0.0,0.04188587616349656,0.9558883043302306,0.0004046944556859571,0.0,0.0,0.0,4942
TCGA-HZ-7923,0.0,0.0,0.0,0.0,0.036934074662430504,0.9630659253375695,0.0,0.0,0.0,0.0,5036
TCGA-HZ-7924,0.0,0.1426470588235294,0.0,0.0,0.0,0.8573529411764705,0.0,0.0,0.0,0.0,680
TCGA-HZ-7925,0.0,0.0,0.0,0.0,0.010121457489878543,0.9898785425101214,0.0,0.0,0.0,0.0,988
TCGA-HZ-7926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,468
TCGA-HZ-8001,0.0,0.0,0.0,0.0,0.011423550087873463,0.9771528998242531,0.0,0.0,0.011423550087873463,0.0,1138
TCGA-HZ-8002,0.0,0.0,0.0,0.0,0.024909185262065387,0.9750908147379346,0.0,0.0,0.0,0.0,1927
TCGA-HZ-8003,0.0,0.0,0.0,0.0,0.22202486678507993,0.6163410301953819,0.16163410301953818,0.0,0.0,0.0,563
TCGA-HZ-8005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1284
TCGA-HZ-8315,0.0,0.0,0.0,0.0,0.0026416201937188143,0.9973583798062812,0.0,0.0,0.0,0.0,3407
TCGA-HZ-8317,0.0,0.0014957620076450058,0.0,0.0,0.3563237493767658,0.5757021771647001,0.06165863387069968,0.0,0.004819677580189463,0.0,6017
TCGA-HZ-8519,0.0,0.0,0.0,0.0,0.008073817762399077,0.9919261822376009,0.0,0.0,0.0,0.0,867
TCGA-HZ-8636,0.0,0.0,0.0,0.0,0.0,0.9772802107342773,0.0,0.0,0.00016463615409944023,0.022555153111623313,6074
TCGA-HZ-8637,0.0,0.0,0.0,0.0,0.003708281829419036,0.9962917181705809,0.0,0.0,0.0,0.0,4045
TCGA-HZ-8638,0.0,0.004066750806338522,0.0,0.0,0.14121441593044454,0.6711541158322816,0.18356471743093536,0.0,0.0,0.0,7131
TCGA-HZ-A49G,0.0008064516129032258,0.0,0.0,0.0,0.3032258064516129,0.6919354838709677,0.0,0.0,0.0,0.004032258064516129,1240
TCGA-HZ-A49H,0.0,0.0,0.0,0.0,0.034782608695652174,0.9652173913043478,0.0,0.0,0.0,0.0,1265
TCGA-HZ-A49I,0.0,0.0,0.0,0.0,0.0016350555918901242,0.9980379332897319,0.0,0.0,0.0,0.0003270111183780249,3058
TCGA-HZ-A4BH,0.15502294747577766,0.0,0.0,0.0,0.014788373278939317,0.8301886792452831,0.0,0.0,0.0,0.0,1961
TCGA-HZ-A4BK,0.0,0.0,0.0,0.0,0.45338610378188215,0.4124890061565523,0.12357080035180298,0.0,0.0,0.010554089709762533,2274
TCGA-HZ-A77O,0.0,0.0,0.010521281683405069,0.0,0.06551889048302248,0.9225251076040172,0.0009564801530368245,0.0,0.0,0.00047824007651841227,2091
TCGA-HZ-A77P,0.0,0.0,0.0,0.0,0.012199254490003388,0.9878007455099966,0.0,0.0,0.0,0.0,2951
TCGA-HZ-A77Q,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,682
TCGA-HZ-A8P0,0.0,0.0,0.0,0.0,0.06593406593406594,0.9340659340659341,0.0,0.0,0.0,0.0,1001
TCGA-HZ-A8P1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,697
TCGA-HZ-A9TJ,0.0,0.0,0.0,0.0,0.0008368200836820083,0.800836820083682,0.0,0.0,0.0,0.198326359832636,1195
TCGA-IB-7644,0.0,0.04058293694970145,0.011334885133083696,0.0,0.16759437303916608,0.627770468576055,0.1076814087642951,0.0,0.03430826839388726,0.010727659143811356,9881
TCGA-IB-7645,0.0,0.030305779874784503,0.0,0.0,0.036022139551764816,0.19009164322656746,0.0,0.00027220760366572906,0.7433082297432175,0.0,11021
TCGA-IB-7646,0.0002158273381294964,0.14971223021582733,0.0,0.0,0.12525179856115107,0.6290647482014389,0.026762589928057554,0.0,0.06899280575539568,0.0,13900
TCGA-IB-7647,0.0,0.06713328075709779,0.0,0.0,0.00029574132492113565,0.724467665615142,0.0,0.0,0.20770899053627762,0.0003943217665615142,10144
TCGA-IB-7649,0.0,0.01366867140513942,0.0,0.0,0.06156369600874795,0.6419901585565883,0.0,0.0,0.2826681246582832,0.00010934937124111536,9145
TCGA-IB-7651,0.0,0.022365591397849462,0.0,0.0,0.19268817204301075,0.5720430107526882,0.20838709677419354,0.0,0.004516129032258065,0.0,9300
TCGA-IB-7652,0.0,0.07073265783320343,9.742790335151988e-05,0.0,0.08456742010911925,0.5353663289166017,9.742790335151988e-05,0.0,0.30904130943102104,9.742790335151988e-05,10264
TCGA-IB-7654,0.0,0.13355672570607946,0.0,0.0,0.00031913196106590075,0.6821445667783629,0.0,0.00015956598053295037,0.18382000957395883,0.0,6267
TCGA-IB-7885,0.0,0.17901917404129794,0.0,0.0,0.0007374631268436578,0.7448377581120944,0.0,0.0,0.07540560471976401,0.0,5424
TCGA-IB-7886,0.0,0.10007063809748057,0.0,0.0,0.1182010831174947,0.42445647908327444,7.848677497841614e-05,0.0,0.3571148261517934,7.848677497841614e-05,12741
TCGA-IB-7887,0.0,0.03016599003032016,0.0,0.0,0.0011819723521249808,0.8703427719821163,0.0,0.0,0.09830926563543861,0.0,19459
TCGA-IB-7888,0.0,0.01787412055523864,0.0,0.0,0.021486974710020916,0.8650884198516828,0.0,0.0,0.09555048488305762,0.0,10518
TCGA-IB-7889,0.0,0.01630660573327794,0.0,0.0,0.0931657665143332,0.4843165766514333,0.0004154549231408392,0.0,0.4057955961778147,0.0,9628
TCGA-IB-7890,0.0,0.05879069767441861,0.0,0.0,0.0069767441860465115,0.5967441860465116,0.0,0.0,0.3372093023255814,0.00027906976744186045,10750
TCGA-IB-7891,9.438414346389807e-05,0.04492685228881548,0.0007550731477111845,0.0,0.08117036337895234,0.6966493629070316,0.06654082114204814,0.0,0.10986314299197734,0.0,10595
TCGA-IB-7893,0.0,0.02341429320286563,0.0,0.0,0.0030578367988817056,0.34439979031976237,0.0,0.0,0.6290407129128079,8.736676568233443e-05,11446
