case_id,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,n_patches
C3N-03428,0.0,0.023633677991137372,0.0,0.0,0.0,0.0,0.0,0.9750738552437223,0.001292466765140325,0.0,5416
C3N-03430,0.0,0.005518763796909493,0.0,0.0,0.0,0.0,0.0,0.9944812362030905,0.0,0.0,906
C3N-03439,0.0018355359765051395,0.05800293685756241,0.0,0.0,0.0,0.0,0.0,0.9388766519823789,0.0,0.0012848751835535977,5448
C3N-03440,0.4410076976906928,0.2198740377886634,0.001119664100769769,0.0,0.019034289713086076,0.00013995801259622114,0.0,0.31882435269419174,0.0,0.0,7145
C3N-03665,0.019586799034075664,0.006171183257311511,0.0,0.0,0.0005366246310705661,0.0,0.0,0.9737053930775422,0.0,0.0,3727
C3N-03666,0.0,0.007928642220019821,0.0,0.0,0.0,0.003468780971258672,0.0,0.987611496531219,0.0009910802775024777,0.0,2018
C3N-03670,0.03697749196141479,0.0542604501607717,0.0,0.0,0.0012057877813504824,0.03818327974276527,0.0,0.8693729903536977,0.0,0.0,2488
C3N-03754,0.0006101281269066504,0.004270896888346553,0.0,0.0,0.004270896888346553,0.011592434411226357,0.0,0.9786455155582673,0.0006101281269066504,0.0,1639
C3N-03778,0.13659300504611102,0.008178179919958239,0.0,0.0,0.001218026796589525,0.3563598399164782,0.0,0.49765094832086304,0.0,0.0,5747
C3N-03780,0.5376848178867653,0.0046880634691669676,0.0,0.0,0.01730977280923188,0.04075009015506671,0.0,0.39451857194374323,0.005048683736025965,0.0,2773
C3N-03839,0.0,0.2912223133716161,0.0,0.0,0.1956521739130435,0.0,0.0,0.0,0.5131255127153405,0.0,2438
C3N-03840,0.0,0.1698509342851144,0.04807894184337602,0.0,0.23787528868360278,0.0002099517111064455,0.2513121981944153,0.0,0.2909930715935335,0.001679613688851564,4763
C3N-03853,0.0,0.4027355623100304,0.0,0.0,0.022492401215805473,0.0006079027355623101,0.0,0.0,0.5741641337386019,0.0,3290
C3N-03854,0.0034438226431338786,0.31597072750753336,0.0,0.0,0.19931123547137322,0.0,0.023676280671545414,0.0,0.4575979337064141,0.0,2323
C3N-03884,0.0,0.18372319688109162,0.04069200779727095,0.0,0.15716374269005848,0.0,0.2524366471734893,0.0,0.3659844054580897,0.0,4104
C3N-04119,0.0,0.27097689501418726,0.010336441021483584,0.0,0.10863396838265099,0.0,0.26185650587758413,0.0,0.34657478719092016,0.0016214025131738954,4934
C3N-04126,0.0,0.31595900439238656,0.038653001464128846,0.0,0.11683748169838946,0.00029282576866764275,0.13060029282576865,0.0,0.39560761346998535,0.0020497803806734994,3415
C3N-04282,0.11856617647058823,0.0024509803921568627,0.0,0.0,0.0006127450980392157,0.031862745098039214,0.0,0.8462009803921569,0.00030637254901960784,0.0,3264
C3N-04283,0.3959486269186593,0.0028192544638195676,0.0,0.0,0.0011485851519264906,0.0241202881904563,0.0,0.5759632452751383,0.0,0.0,9577
C3N-04284,0.003056546102903719,0.008405501782985226,0.0,0.0,0.0,0.14085583290881304,0.0,0.847427407030056,0.00025471217524197657,0.0,3926
