rank,gene_id,cox_z,cox_p
833,ENSG00000171962.18,-2.3561342260479705,0.01846624377374581
834,ENSG00000152684.11,2.355153017525175,0.01851507965878818
835,ENSG00000153234.15,-2.355041543239667,0.01852063500636236
836,ENSG00000008018.9,2.354771239647624,0.018534111707425138
837,ENSG00000130518.17,-2.3541874059594448,0.018563249569563515
838,ENSG00000111696.12,-2.3533237338197184,0.018606427063074606
839,ENSG00000180776.16,-2.3508574615933493,0.018730207308073097
840,ENSG00000112293.15,-2.3495974297924893,0.018793724884502774
841,ENSG00000080503.24,-2.3492488827429368,0.0188113282008586
842,ENSG00000083814.13,-2.3488274088080394,0.018832633940694146
843,ENSG00000205659.11,-2.3481605304716395,0.018866388125145888
844,ENSG00000070371.16,2.3470380403515416,0.018923322682955122
845,ENSG00000138107.13,2.3467141173849204,0.018939780502762064
846,ENSG00000198642.7,-2.344785415394528,0.019038033020256223
847,ENSG00000147121.16,-2.344457963130376,0.0190547583700581
848,ENSG00000153560.12,-2.3443629491585845,0.019059613823080527
849,ENSG00000117148.8,2.343763778625403,0.019090257870794
850,ENSG00000187730.9,2.3427747026481516,0.019140937529154634
851,ENSG00000163807.6,-2.3416520445348867,0.01919860432852571
852,ENSG00000179958.10,2.3410464179088857,0.019229776141995215
853,ENSG00000121691.7,-2.340747465450672,0.019245179629981245
854,ENSG00000152137.8,2.339691649369546,0.019299666750355934
855,ENSG00000104936.19,2.338503473321101,0.019361145703288625
856,ENSG00000188486.3,2.33801155153994,0.01938664891306058
857,ENSG00000134352.20,-2.337430643491769,0.019416803324377604
858,ENSG00000110921.14,2.3372432077232026,0.01942654168628057
859,ENSG00000163191.6,2.3370501298546316,0.019436577649365187
860,ENSG00000206072.13,2.3369227245554254,0.019443202509150694
861,ENSG00000186088.16,-2.3369046449669906,0.019444142776954658
862,ENSG00000163848.20,-2.3367089471714926,0.01945432300348171
863,ENSG00000132122.12,-2.3356999768732383,0.019506883707852873
864,ENSG00000135094.11,2.334300595396016,0.019579987588962774
865,ENSG00000127328.22,-2.3336491774209427,0.01961409930239723
866,ENSG00000158874.11,2.3334791936773063,0.019623009091357443
867,ENSG00000137747.16,2.3314664028579033,0.01972877965190213
868,ENSG00000152580.8,-2.3305678086190715,0.0197761605904862
869,ENSG00000106638.17,2.3299598893670175,0.019808271183516274
870,ENSG00000104140.7,2.3299583545728195,0.019808352309675932
871,ENSG00000073008.15,2.329939322298848,0.01980935834181725
872,ENSG00000196262.15,2.3294200931849027,0.0198368216307573
873,ENSG00000204084.13,-2.329284714218358,0.019843987614467897
874,ENSG00000163946.13,-2.3286217384975108,0.019879113401445974
875,ENSG00000275896.6,-2.3280753865123667,0.01990810101493162
876,ENSG00000171791.14,-2.3279645522085994,0.01991398601344397
877,ENSG00000163281.12,-2.3277717631571986,0.01992422620337767
878,ENSG00000166532.16,-2.326937579437503,0.01996858772918507
879,ENSG00000198718.13,-2.3268304983118067,0.019974288496118646
880,ENSG00000160789.22,2.326745228681053,0.01997882908235318
881,ENSG00000163635.20,-2.32673558467615,0.019979342679879
882,ENSG00000119685.20,-2.3266759957928578,0.019982516378818687
883,ENSG00000160446.19,2.3260285732087542,0.020017026424947966
884,ENSG00000138435.16,2.3258799277980717,0.020024957120468926
885,ENSG00000116586.12,2.324688990404455,0.020088596407590073
886,ENSG00000183155.5,2.32301983087682,0.020178087133527905
887,ENSG00000107897.20,2.3222128877513364,0.020221475379731194
888,ENSG00000198814.13,-2.3216957376278162,0.02024932462838973
889,ENSG00000179832.17,2.3215081510533935,0.020259434692041164
890,ENSG00000127720.8,-2.321409857975212,0.02026473400034717
891,ENSG00000184148.4,2.321173072088135,0.020277504884795926
892,ENSG00000157077.15,-2.3210508210364944,0.02028410115947128
893,ENSG00000135245.10,2.3207679454426784,0.02029937139712496
894,ENSG00000104388.15,2.320700754195203,0.0203029999999594
895,ENSG00000150627.16,-2.320151301054053,0.020332693961869368
896,ENSG00000141449.15,-2.319709735861051,0.020356584812082856
897,ENSG00000105699.16,2.3195334713677767,0.020366128425042457
898,ENSG00000137216.19,2.319296541302915,0.02037896284581311
899,ENSG00000146373.16,-2.3192791809634556,0.020379903526829172
900,ENSG00000165953.10,-2.3186776625235046,0.020412520586185815
901,ENSG00000107864.15,-2.317420314555446,0.020480846791551977
902,ENSG00000002586.20,2.3162157626242803,0.02054649097089428
903,ENSG00000119707.14,-2.3155013196090355,0.0205855124245405
904,ENSG00000229453.2,2.3154709901676287,0.020587170387117246
905,ENSG00000147383.11,2.3154431334250165,0.020588693281900886
906,ENSG00000163867.17,-2.3147798169707006,0.020624985028135454
907,ENSG00000115295.20,-2.3145990474953773,0.02063488505699229
908,ENSG00000104980.8,2.3145160302530665,0.020639432971023303
909,ENSG00000167508.12,2.3142503532329615,0.0206539933670489
910,ENSG00000150628.7,-2.314173895655276,0.020658185274280587
911,ENSG00000103245.14,2.3141554344549995,0.020659197549860814
912,ENSG00000237110.2,2.313117063705483,0.02071620378630396
913,ENSG00000166133.18,2.313009603277847,0.02072211115392897
914,ENSG00000148288.13,2.312970569746302,0.02072425728804355
915,ENSG00000147118.12,-2.3115965674652843,0.02079992597825656
916,ENSG00000182606.17,-2.311082162660535,0.020828317040285985
917,ENSG00000119559.17,2.310329370474671,0.020869926077654737
918,ENSG00000266202.1,2.3098866774969293,0.020894428834090303
919,ENSG00000018510.17,-2.309516191097696,0.020914954273203827
920,ENSG00000173401.10,-2.3084040053125547,0.020976676434019768
921,ENSG00000158106.14,2.3079288001274243,0.02100309690950784
922,ENSG00000144591.19,2.307168613749949,0.02104542207638548
923,ENSG00000117010.17,-2.3070844136213116,0.02105011468540791
924,ENSG00000139737.22,-2.3066018760661797,0.02107702486918531
925,ENSG00000178460.18,2.306311166588714,0.021093251637268676
926,ENSG00000253251.3,-2.3058844689423745,0.021117088679851764
927,ENSG00000077264.15,-2.3042178852450177,0.02121041571222523
928,ENSG00000179941.9,-2.301977847230329,0.021336421491363493
929,ENSG00000128951.14,2.30072932487881,0.021406935456315713
930,ENSG00000127831.11,2.300208196169517,0.02143642770554647
931,ENSG00000125538.12,-2.30019365854858,0.021437250940471924
932,ENSG00000172382.10,2.29931300483086,0.021487171882037543
933,ENSG00000188596.11,-2.2990036379613525,0.021504732732583964
934,ENSG00000153162.9,2.2989118261349457,0.021509946728015254
935,ENSG00000106263.18,2.298393809167845,0.021539385550735764
936,ENSG00000204519.11,-2.2982076005433774,0.02154997632500991
937,ENSG00000186787.9,2.2974775869482023,0.021591540208592823
938,ENSG00000133704.10,-2.2970654192284496,0.021615038103799635
939,ENSG00000198081.11,-2.2970401506789053,0.021616479400825343
940,ENSG00000188917.15,2.29673288225146,0.02163401243119222
941,ENSG00000111731.12,-2.2964795336324424,0.021648478055575883
942,ENSG00000232119.8,2.2964332106297083,0.02165112390291805
943,ENSG00000186472.20,-2.2958815663032985,0.021682654008671587
944,ENSG00000227877.7,2.2950785851928215,0.02172862109211176
945,ENSG00000163319.11,2.2948872568054726,0.021739586291954837
946,ENSG00000115524.17,-2.2947636329143513,0.021746673847875684
947,ENSG00000167977.9,2.294540605301112,0.021759465465359465
948,ENSG00000256294.8,-2.294403849009332,0.021767312280223772
949,ENSG00000156011.17,-2.2939795749280476,0.02179167199022884
950,ENSG00000099860.9,2.293553657393936,0.021816149917419876
951,ENSG00000180871.8,-2.293409392079817,0.021824446419272173
952,ENSG00000177464.5,2.292742115361823,0.021862856323526976
953,ENSG00000131067.17,-2.291727035755972,0.021921399320375182
954,ENSG00000099308.10,-2.291495609071983,0.021934765539375876
955,ENSG00000132613.15,2.290801972847387,0.021974869495760902
956,ENSG00000241258.7,2.2904913319743194,0.021992850486274945
957,ENSG00000175274.19,2.288866026579881,0.022087137729259663
958,ENSG00000146701.12,2.2867297271048583,0.0222116034426793
959,ENSG00000149289.11,-2.285332056495612,0.022293364630257342
960,ENSG00000170264.13,-2.2846303826528356,0.022334509853207073
961,ENSG00000185838.14,2.2844552601255956,0.022344789095865434
962,ENSG00000126453.9,2.28425935557989,0.022356293063965495
963,ENSG00000167693.17,2.2841163849891895,0.022364691877812922
964,ENSG00000165046.13,-2.2837046832114694,0.022388892643194647
965,ENSG00000128645.15,2.283170776486731,0.022420310798343803
966,ENSG00000119397.17,-2.282565894756977,0.022455951836943284
967,ENSG00000196781.16,2.2820039529526763,0.022489106877543245
968,ENSG00000105355.9,2.2818093053802118,0.022500601166787534
969,ENSG00000128965.13,2.280474901074176,0.022579537732971087
970,ENSG00000118620.13,-2.280474144991614,0.022579582527105457
971,ENSG00000198453.13,-2.2804047049281264,0.022583696835075176
972,ENSG00000135968.21,-2.280176740743017,0.022597208242186754
973,ENSG00000106153.13,2.2795968147633636,0.022631612052411838
974,ENSG00000142156.15,2.279441085699756,0.02264085834856004
975,ENSG00000147676.14,2.2793715580161233,0.022644987562489654
976,ENSG00000177932.7,-2.2792959245953712,0.022649480136236893
977,ENSG00000181781.9,2.2792739705980796,0.02265078433378132
978,ENSG00000179115.11,2.2790439759741936,0.022664451301118726
979,ENSG00000121406.9,-2.2786576358558848,0.022687424914030887
980,ENSG00000188064.10,2.277705232824587,0.02274414575899594
981,ENSG00000125877.13,2.2773840362962203,0.022763302545851582
982,ENSG00000110422.12,-2.2762249541601753,0.022832549089712054
983,ENSG00000060749.16,-2.275378258381922,0.022883248473232233
984,ENSG00000164535.15,2.275101020491372,0.02289987046959919
985,ENSG00000095564.14,-2.2743062420068827,0.022947580129554595
986,ENSG00000170537.13,2.274042625308795,0.022963423800783207
987,ENSG00000184007.22,-2.2737995359468974,0.022978042174881343
988,ENSG00000149792.9,2.2736268673125513,0.022988430651145298
989,ENSG00000197272.2,2.271903353213316,0.023092348337272483
990,ENSG00000213465.8,2.2717379091505965,0.023102345059980156
991,ENSG00000153832.12,-2.271171220952992,0.023136614877767223
992,ENSG00000198805.12,2.270554287898116,0.023173973375634146
993,ENSG00000163947.12,-2.2702774405523547,0.023190754938214528
994,ENSG00000177239.15,2.2693399010077657,0.023247663854867956
995,ENSG00000174485.16,-2.2692855784774855,0.02325096496084108
996,ENSG00000132906.18,-2.2689936975505436,0.023268709135047687
997,ENSG00000278619.5,2.268799828281922,0.02328050143122911
998,ENSG00000138190.17,-2.2685919177653857,0.023293153565915718
999,ENSG00000011405.13,-2.2675733461887475,0.023355223761005784
1000,ENSG00000146463.12,-2.267339757341716,0.023369478530550967
1001,ENSG00000175221.15,2.266869626631366,0.02339819117521691
1002,ENSG00000188269.10,-2.2667249507298135,0.02340703323410999
1003,ENSG00000204644.10,2.2665653957815675,0.023416788008508205
1004,ENSG00000181788.4,-2.266525344795877,0.02341923717552746
1005,ENSG00000113732.9,2.266436714542485,0.02342465781493037
1006,ENSG00000154305.18,-2.26621614610521,0.023438152540778665
1007,ENSG00000135045.7,2.2660673476367994,0.023447260077411113
1008,ENSG00000109208.5,2.265868081372284,0.02345946141709219
1009,ENSG00000158864.13,2.265572490022939,0.023477571020630812
1010,ENSG00000158716.9,2.2653883655350766,0.02348885766330363
1011,ENSG00000126233.2,2.263865256277879,0.02358240343361392
1012,ENSG00000127948.16,2.263129823315075,0.023627687605944945
1013,ENSG00000154518.10,2.2625610722967826,0.023662760083345023
1014,ENSG00000204574.14,2.2625401022293414,0.02366405408196348
1015,ENSG00000162783.11,2.262271776404476,0.02368061706634631
1016,ENSG00000181481.14,2.2620069207785916,0.023696975708220533
1017,ENSG00000197808.12,-2.2611595594040317,0.023749378331390156
1018,ENSG00000175105.8,-2.260906313485015,0.023765059095058213
1019,ENSG00000117586.11,2.2601081456548413,0.023814539720009197
1020,ENSG00000108828.16,2.2599036967245434,0.02382722844099243
1021,ENSG00000139826.6,-2.2582385495818924,0.023930791088980743
1022,ENSG00000152133.16,-2.2577219822541323,0.02396299786565705
1023,ENSG00000130545.16,2.256106710123878,0.024063949005164908
1024,ENSG00000135365.16,-2.2547717173915056,0.024147661400109204
1025,ENSG00000134996.12,2.254240487513025,0.024181042993636763
1026,ENSG00000153786.13,2.2539417480680846,0.0241998328477767
1027,ENSG00000078674.18,-2.253932936545206,0.02420038725941359
1028,ENSG00000139746.16,-2.253389264528321,0.024234615829379486
1029,ENSG00000171435.14,-2.252708396187424,0.02427754120535089
1030,ENSG00000132953.16,-2.2520164901668775,0.024321229953032403
1031,ENSG00000167554.15,-2.25178774495134,0.0243356885021053
1032,ENSG00000160678.12,2.2517247290124316,0.02433967292812074
1033,ENSG00000167535.8,2.251709763062334,0.02434061929117669
1034,ENSG00000138316.11,2.250989120366191,0.02438622646516375
1035,ENSG00000072518.21,2.2501546451014547,0.024439130254452626
1036,ENSG00000130856.17,-2.249620973634651,0.024473015901612195
1037,ENSG00000106211.10,2.2489243208965437,0.024517311356420168
1038,ENSG00000026652.15,2.2486568044156976,0.02453433937837285
1039,ENSG00000172757.13,2.2482058366543747,0.02456306768224536
1040,ENSG00000140873.16,-2.2464884304851895,0.024672739777992548
1041,ENSG00000117155.17,-2.245133583123284,0.024759558257487678
1042,ENSG00000186448.15,-2.2450818429518598,0.024762879001361454
1043,ENSG00000139163.16,-2.24465184336252,0.02479049179934713
1044,ENSG00000152601.17,-2.2443978784575807,0.0248068129005109
1045,ENSG00000198162.12,-2.244383514934167,0.024807736252969295
1046,ENSG00000167081.18,-2.2438878375599365,0.024839618887257234
1047,ENSG00000204961.7,2.24380528038343,0.024844932521735315
1048,ENSG00000099246.17,2.242424393442133,0.024933956714772235
1049,ENSG00000164169.13,-2.241543044902908,0.024990920541330553
1050,ENSG00000114316.13,-2.240735713508633,0.025043199299327707
1051,ENSG00000148795.7,2.2395611091234287,0.02511942991042294
1052,ENSG00000103227.19,2.239078367632913,0.025150817530026907
1053,ENSG00000058091.17,-2.2385665180256797,0.02518413482304092
1054,ENSG00000135185.12,-2.2384173367728137,0.02519385251002341
1055,ENSG00000143889.16,-2.237940890146679,0.025224910047066396
1056,ENSG00000111325.16,-2.2374084899655444,0.025259654158835687
1057,ENSG00000127191.18,2.2363440943168404,0.025329240166946838
1058,ENSG00000244623.1,-2.2359562138071163,0.025354639482939582
1059,ENSG00000117601.14,2.2356452321652673,0.02537501919925675
1060,ENSG00000273045.7,-2.2345209000945085,0.02544881893308953
1061,ENSG00000124216.4,2.2321819166319754,0.02560294208892335
1062,ENSG00000183035.13,2.231184677586433,0.025668898504184544
1063,ENSG00000142173.16,2.2310789556076025,0.025675899461260965
1064,ENSG00000011009.11,2.2308764294437164,0.025689315447575783
1065,ENSG00000174574.16,-2.2307857077582565,0.025695327110714896
1066,ENSG00000168710.18,-2.2292993256241607,0.02579399549249209
1067,ENSG00000124279.12,-2.2282329086700443,0.025864987641961663
1068,ENSG00000103855.18,2.2279233230630173,0.025885628598215894
1069,ENSG00000169783.13,2.2272057594029184,0.02593352538920716
1070,ENSG00000116161.18,2.226700896481174,0.02596727048433887
1071,ENSG00000122482.21,-2.226665752799583,0.02596962090467807
1072,ENSG00000161677.12,2.2262037100639938,0.026000539576391257
1073,ENSG00000101158.15,2.225539384088774,0.026045050276118472
1074,ENSG00000106077.18,2.224494594764963,0.026115185774732298
1075,ENSG00000126550.10,2.2236867658205313,0.026169526253320873
1076,ENSG00000169313.10,-2.2236318388962633,0.026173224585492136
1077,ENSG00000166478.10,-2.2234688966668013,0.026184198447347335
1078,ENSG00000112992.18,-2.223434950183049,0.026186485181572045
1079,ENSG00000280314.3,2.223235689825835,0.02619991142126979
1080,ENSG00000196136.18,-2.222955740584849,0.02621878456010063
1081,ENSG00000206561.13,-2.222434779572387,0.02625393709699919
1082,ENSG00000134323.12,2.221803492032924,0.026296588639218393
1083,ENSG00000176046.9,2.221561187992174,0.026312975269102257
1084,ENSG00000109689.18,-2.221192586225369,0.026337920131145134
1085,ENSG00000197062.11,-2.2205622281158117,0.026380626521641838
1086,ENSG00000104881.16,2.2205223401853504,0.02638333091714431
1087,ENSG00000261582.1,-2.2192740251812753,0.026468087621946662
1088,ENSG00000144712.12,-2.219057466809594,0.026482815180603
1089,ENSG00000120533.13,2.218735732524483,0.026504708545269085
1090,ENSG00000087842.11,2.2186664736257913,0.02650942351734428
1091,ENSG00000126950.8,-2.2186355418389176,0.026511529509853884
1092,ENSG00000077514.9,-2.2185410244437564,0.026517965627813847
1093,ENSG00000162066.16,2.218268926425451,0.026536501552142672
1094,ENSG00000219481.10,-2.2181335688999324,0.026545726576937666
1095,ENSG00000196460.14,2.2174635842345336,0.026591428861277043
1096,ENSG00000163884.4,-2.2166226338824084,0.026648889565704024
1097,ENSG00000160051.12,-2.2165171926318568,0.026656101747338054
1098,ENSG00000145777.15,-2.2160865670537637,0.026685574041777467
1099,ENSG00000123364.5,2.215321156143902,0.02673802873277348
1100,ENSG00000189164.15,-2.2149359124172308,0.026764463700005164
1101,ENSG00000006704.11,2.2148865030378455,0.026767855745366713
1102,ENSG00000185019.17,2.214724745278142,0.026778963312290148
1103,ENSG00000171241.9,2.214430041104246,0.026799210262982424
1104,ENSG00000109920.13,-2.2140364514753985,0.02682627151942564
1105,ENSG00000133433.11,-2.2139228369513475,0.026834087473724767
1106,ENSG00000115598.10,2.2138419515899463,0.026839653068636837
1107,ENSG00000167173.19,2.2136238666351113,0.02685466411938791
1108,ENSG00000183864.5,-2.21324596778078,0.02688069251765175
1109,ENSG00000184731.6,-2.213223681108789,0.026882228228373193
1110,ENSG00000090316.16,2.2131422390073308,0.02688784081449348
1111,ENSG00000205707.11,-2.2126245200169037,0.026923543105863132
1112,ENSG00000105877.18,2.212435865361292,0.026936563043552724
1113,ENSG00000168061.17,2.2123020650137275,0.026945800524063982
1114,ENSG00000113328.19,-2.2122842187471736,0.026947032824264205
1115,ENSG00000177463.15,-2.21210520835802,0.026959396338950368
1116,ENSG00000119328.12,-2.2119010119031763,0.026973505330869525
1117,ENSG00000106268.15,2.2118888680883764,0.026974344610787584
1118,ENSG00000170948.3,2.2115694602330747,0.02699642753269694
1119,ENSG00000143797.12,-2.2107103113838225,0.027055904025684644
1120,ENSG00000183309.12,2.2106078259256785,0.027063006355028906
1121,ENSG00000111615.14,-2.210498762388949,0.027070566318318477
1122,ENSG00000167994.13,2.210430941886756,0.027075268355032767
1123,ENSG00000196345.13,-2.2104007405527613,0.027077362458761346
1124,ENSG00000111981.5,2.209643649134825,0.02712990345254467
1125,ENSG00000105819.14,-2.2085567328141447,0.027205487625870935
1126,ENSG00000198947.16,-2.208084528793431,0.02723838128207465
1127,ENSG00000198650.11,-2.207943112960662,0.027248238962132527
1128,ENSG00000186908.14,-2.2075843304781437,0.027273262443762852
1129,ENSG00000159216.19,-2.2071197674387593,0.027305693108305093
1130,ENSG00000104973.19,2.2068097766286887,0.027327351750718074
1131,ENSG00000272886.6,-2.206697476023535,0.027335201700355558
1132,ENSG00000180785.10,2.206024059639799,0.027382315155771143
1133,ENSG00000256222.3,2.205224158940382,0.027438368706055007
1134,ENSG00000173093.13,2.2048710416282895,0.027463145104842563
1135,ENSG00000164307.13,-2.2048425681946004,0.02746514377768935
1136,ENSG00000165669.14,-2.2036559152026256,0.02754855171909206
1137,ENSG00000269313.5,2.2033264687178207,0.027571746699085745
1138,ENSG00000118804.8,2.2032989187841068,0.027573687140273938
1139,ENSG00000148660.20,2.20310230835076,0.027587538542301854
1140,ENSG00000109625.19,2.2027712250146596,0.027610877257551375
1141,ENSG00000182141.10,-2.2022067417032156,0.027650708064519622
1142,ENSG00000203879.12,2.200768485260213,0.027752417693439748
1143,ENSG00000221867.9,2.2004481908386597,0.027775111924983463
1144,ENSG00000177873.14,-2.20043251772971,0.027776222842437522
1145,ENSG00000186204.15,-2.1999642343859525,0.027809432668024194
1146,ENSG00000267680.5,-2.199746397884501,0.027824892910653504
1147,ENSG00000152034.11,2.1995983306032563,0.02783540573806011
1148,ENSG00000112494.10,2.1967707184941605,0.028036825314777643
1149,ENSG00000126775.9,-2.196296646610853,0.028070717604158413
1150,ENSG00000155011.9,2.195792973120775,0.028106764851541403
1151,ENSG00000138792.10,2.1952970094172644,0.028142299297254085
1152,ENSG00000102178.13,2.195165119054376,0.028151755396259387
1153,ENSG00000101746.15,-2.194872539731356,0.0281727421329074
1154,ENSG00000145041.15,-2.1948539843595047,0.028174073565650277
1155,ENSG00000178229.8,-2.1947655191106996,0.02818042209718296
1156,ENSG00000137767.14,2.192973899166711,0.02830925967098759
1157,ENSG00000100201.23,-2.1928390541922367,0.028318977041164005
1158,ENSG00000119333.11,2.192535295827905,0.028340877392280986
1159,ENSG00000164022.17,2.191942675115246,0.02838364612984903
1160,ENSG00000071655.18,2.1917762405943044,0.028395667509170344
1161,ENSG00000118960.13,2.191330334892665,0.028427896399668067
1162,ENSG00000183665.5,2.1911413059462936,0.02844156842230335
1163,ENSG00000078900.15,-2.191078169117131,0.028446136223587687
1164,ENSG00000115194.11,2.1902892590235683,0.02850326531923195
1165,ENSG00000075151.21,-2.189113697019219,0.02858857724020628
1166,ENSG00000178965.14,-2.187314185643826,0.02871959586418779
1167,ENSG00000003249.15,2.1872775134376923,0.028722271257020704
1168,ENSG00000163898.10,2.187271371889529,0.02872271932996298
1169,ENSG00000205189.12,2.1870137534448983,0.028741519989605634
1170,ENSG00000112697.17,-2.1865638944034185,0.02877437552682924
1171,ENSG00000169379.16,-2.1863869476819993,0.0287873077219402
1172,ENSG00000106636.9,2.1860152274094995,0.028814491290325855
1173,ENSG00000135749.19,-2.1858318372536574,0.02882791058658609
1174,ENSG00000128609.16,-2.185806618787682,0.028829756330315454
1175,ENSG00000048405.10,-2.1857511334424786,0.028833817670182543
1176,ENSG00000151491.14,-2.185507806292938,0.028851634213030886
1177,ENSG00000138795.10,-2.184778929493857,0.028905059687362712
1178,ENSG00000066322.15,2.1846907964218496,0.028911525465018635
1179,ENSG00000092850.12,-2.184355964859515,0.028936101335112895
1180,ENSG00000151623.15,-2.183952204308567,0.028965760350720602
1181,ENSG00000145241.11,-2.1833392422201396,0.029010836689601308
1182,ENSG00000164327.13,-2.1823916612670144,0.02908063922758911
1183,ENSG00000134463.15,2.1819372502788563,0.02911416417540193
1184,ENSG00000104413.18,2.1814032741736766,0.029153601678410374
1185,ENSG00000212722.7,2.1813153658337487,0.029160098669022895
1186,ENSG00000170153.11,-2.181041017962844,0.02918038275039775
1187,ENSG00000196428.12,2.180830531756961,0.029195953409990382
1188,ENSG00000197238.5,2.1807994529302994,0.029198253063364432
1189,ENSG00000119147.10,-2.1806865527424844,0.02920660833574013
1190,ENSG00000089723.10,-2.1805688420331952,0.029215321805445515
1191,ENSG00000162595.7,-2.179690419561569,0.029280417200964436
1192,ENSG00000118997.14,-2.1795541630144126,0.0292905256485495
1193,ENSG00000116729.14,-2.179137588650904,0.029321448623722428
1194,ENSG00000170464.10,-2.1789384410187287,0.029336241588847716
1195,ENSG00000165215.6,2.1789085491976015,0.029338462549327367
1196,ENSG00000267426.5,-2.178723562100776,0.029352210297291726
1197,ENSG00000067715.14,-2.1784318400572733,0.029373901563570923
1198,ENSG00000126768.12,2.177663617153637,0.02943108948518663
1199,ENSG00000181450.18,-2.1776594791327883,0.02943139778620415
1200,ENSG00000137098.14,-2.1772535703716507,0.02946165330545853
1201,ENSG00000198198.17,-2.1770270853415306,0.029478546612362787
1202,ENSG00000197532.2,2.1761185170926334,0.029546399653315937
1203,ENSG00000116754.13,-2.1756785451905802,0.029579305565210417
1204,ENSG00000179774.9,2.175271757715814,0.029609757620218644
1205,ENSG00000197579.8,-2.1742291265541582,0.02968793198938452
1206,ENSG00000155530.3,-2.1738853754840752,0.02971374462081104
1207,ENSG00000168944.17,-2.1738137596421874,0.029719124758582172
1208,ENSG00000078124.12,-2.173510310499436,0.02974193066070652
1209,ENSG00000106348.18,2.172749248156311,0.029799194966577784
1210,ENSG00000073756.12,-2.172411868678771,0.02982461058456744
1211,ENSG00000149782.13,2.171430647563766,0.029898634309755045
1212,ENSG00000170881.5,2.1712374195347106,0.029913230110975294
1213,ENSG00000214944.9,-2.1708428201136036,0.029943055863441818
1214,ENSG00000161048.11,-2.170154848119797,0.029995117287664085
1215,ENSG00000183856.11,2.1700200845507416,0.03000532446105905
1216,ENSG00000136487.18,2.16973914795688,0.030026612574963082
1217,ENSG00000213463.5,-2.169161854388115,0.030070398038610953
1218,ENSG00000147381.11,2.1686715242401036,0.03010763075388131
1219,ENSG00000140299.13,-2.167960241225985,0.030161711717130116
1220,ENSG00000085719.13,2.1674329287319987,0.030201858719967226
1221,ENSG00000204479.4,2.1673116080347126,0.03021110198151798
1222,ENSG00000106105.15,2.1665135853879183,0.03027196286256671
1223,ENSG00000115966.17,-2.1656925682909174,0.03033468731829732
1224,ENSG00000125901.6,2.1642224758535935,0.03044727913120187
1225,ENSG00000105792.19,-2.1641435167554803,0.03045333661561489
1226,ENSG00000213366.13,-2.1640134834828997,0.030463314600286742
1227,ENSG00000167645.17,2.163967829733923,0.030466818465110946
1228,ENSG00000162714.12,-2.1636816157255754,0.03048879290064498
1229,ENSG00000118513.19,-2.1633128739018668,0.03051712357843758
1230,ENSG00000170390.16,2.162809980822428,0.03055579763099548
1231,ENSG00000168005.9,2.1626515040062686,0.030567993713956916
1232,ENSG00000196943.14,-2.162230486997257,0.030600414714550925
1233,ENSG00000005238.20,2.162201704723716,0.030602632211635485
1234,ENSG00000182362.14,-2.1621898253217795,0.03060354748669701
1235,ENSG00000110375.3,2.1619811989876516,0.030619625401033725
1236,ENSG00000172270.21,2.1614983253363333,0.03065686617782848
1237,ENSG00000131165.16,2.161136338997963,0.030684809236873056
1238,ENSG00000197619.14,-2.16072777367289,0.030716374170619076
1239,ENSG00000174851.16,2.1604023110594333,0.030741538704275838
1240,ENSG00000138193.16,-2.1602696063560427,0.030751804415221823
1241,ENSG00000272636.4,-2.1598849309361157,0.03078157859835708
1242,ENSG00000170571.12,-2.1596459994340105,0.030800084545221228
1243,ENSG00000181555.21,-2.1589861384221414,0.030851242346365458
1244,ENSG00000090905.19,-2.1585895871971097,0.030882021307569396
1245,ENSG00000184351.8,2.158311028659221,0.030903657836066824
1246,ENSG00000100300.18,2.157345976904273,0.03097871714580261
1247,ENSG00000100697.15,-2.157000986800675,0.031005587555810652
1248,ENSG00000042317.17,-2.1566781355601026,0.03103075174395769
1249,ENSG00000137434.11,2.156127300797574,0.031073726257414922
1250,ENSG00000171560.16,2.1552170167828795,0.031144855902570337
1251,ENSG00000179363.7,2.15490364066607,0.031169375440648666
1252,ENSG00000173638.19,2.153763069642244,0.03125875723834211
1253,ENSG00000178075.20,-2.1529548781188486,0.03132222489140204
1254,ENSG00000157227.13,2.1527950119627763,0.031334792343780726
1255,ENSG00000169021.6,2.152767601428203,0.03133694758442076
1256,ENSG00000126070.20,-2.152406712448592,0.03136533549322828
1257,ENSG00000225968.7,2.1521090307493327,0.03138876805257254
1258,ENSG00000163083.6,2.1518221676066203,0.03141136321738758
1259,ENSG00000205409.3,2.151788923059921,0.031413982671231785
1260,ENSG00000137727.12,-2.1515626014642,0.03143182032030137
1261,ENSG00000102100.16,2.151305024657983,0.03145213193517296
1262,ENSG00000223573.7,2.1510437133397105,0.03147274954510292
1263,ENSG00000054690.14,-2.1504430893291073,0.03152018306953035
1264,ENSG00000171124.13,2.1501555738058733,0.03154291093907767
1265,ENSG00000255423.1,-2.14864300422909,0.031662709962108404
1266,ENSG00000170279.3,2.1460881407509516,0.031865947258995275
1267,ENSG00000083817.9,-2.145509241583283,0.03191215332089737
1268,ENSG00000133275.16,2.145125072620913,0.03194284827498786
1269,ENSG00000255552.7,-2.1445665340384155,0.03198752044141214
1270,ENSG00000256269.10,2.1444036113660516,0.03200056115428789
1271,ENSG00000011258.16,-2.144257194926781,0.032012284557248014
1272,ENSG00000075290.8,-2.1441119531853796,0.03202391754045188
1273,ENSG00000287694.1,2.1439927933136165,0.03203346422963074
